Codigo,Localidad,ActividadEconomica,Year,PorcUso
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.000000000
20,"SUMAPAZ","COMERCIO",2013,0.004732755
20,"SUMAPAZ","HOTELES",2013,0.000000000
20,"SUMAPAZ","INDUSTRIA",2013,0.000000000
20,"SUMAPAZ","LOTES",2013,0.000459307
20,"SUMAPAZ","OFICINAS",2013,0.062180168
20,"SUMAPAZ","OTROS",2013,0.019358993
20,"SUMAPAZ","RESIDENCIAL",2013,0.749728883
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2013,0.137300223
20,"SUMAPAZ","BODEGAS",2014,0.026117755
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.000000000
20,"SUMAPAZ","COMERCIO",2014,0.004710765
20,"SUMAPAZ","HOTELES",2014,0.000000000
20,"SUMAPAZ","INDUSTRIA",2014,0.000000000
20,"SUMAPAZ","LOTES",2014,0.000457173
20,"SUMAPAZ","OFICINAS",2014,0.061891263
20,"SUMAPAZ","OTROS",2014,0.019269046
20,"SUMAPAZ","RESIDENCIAL",2014,0.750891707
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2014,0.136662291
20,"SUMAPAZ","BODEGAS",2015,0.025836332
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.000000000
20,"SUMAPAZ","COMERCIO",2015,0.004660006
20,"SUMAPAZ","HOTELES",2015,0.000000000
20,"SUMAPAZ","INDUSTRIA",2015,0.000000000
20,"SUMAPAZ","LOTES",2015,0.000452247
20,"SUMAPAZ","OFICINAS",2015,0.061224376
20,"SUMAPAZ","OTROS",2015,0.019061420
20,"SUMAPAZ","RESIDENCIAL",2015,0.753575882
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2015,0.135189736
20,"SUMAPAZ","BODEGAS",2016,0.014779508
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.000000000
20,"SUMAPAZ","COMERCIO",2016,0.006927989
20,"SUMAPAZ","HOTELES",2016,0.000000000
20,"SUMAPAZ","INDUSTRIA",2016,0.000000000
20,"SUMAPAZ","LOTES",2016,0.000368403
20,"SUMAPAZ","OFICINAS",2016,0.086076731
20,"SUMAPAZ","OTROS",2016,0.021997072
20,"SUMAPAZ","RESIDENCIAL",2016,0.720542345
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2016,0.149307953
20,"SUMAPAZ","BODEGAS",2017,0.003643569
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.000000000
20,"SUMAPAZ","COMERCIO",2017,0.001823998
20,"SUMAPAZ","HOTELES",2017,0.000000000
20,"SUMAPAZ","INDUSTRIA",2017,0.000000000
20,"SUMAPAZ","LOTES",2017,0.000000000
20,"SUMAPAZ","OFICINAS",2017,0.076750596
20,"SUMAPAZ","OTROS",2017,0.043022122
20,"SUMAPAZ","RESIDENCIAL",2017,0.719382506
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2017,0.155377209
20,"SUMAPAZ","BODEGAS",2018,0.003560994
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.000000000
20,"SUMAPAZ","COMERCIO",2018,0.001782660
20,"SUMAPAZ","HOTELES",2018,0.000000000
20,"SUMAPAZ","INDUSTRIA",2018,0.000000000
20,"SUMAPAZ","LOTES",2018,0.000000000
20,"SUMAPAZ","OFICINAS",2018,0.073381030
20,"SUMAPAZ","OTROS",2018,0.061309130
20,"SUMAPAZ","RESIDENCIAL",2018,0.703820929
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2018,0.156145257
